eval_exp,training_exp,Loss_Exp,Time_Exp,RelativeDistance_Exp,R2Score_Exp,Forgetting_Exp,BWT_Exp
0.0,0.0,2.4876862,0.0032101406,0.15377702,0.0077189445,0.0,0.0
0.0,0.0,1.2951037,0.006802711,0.22786033,0.0077220406,0.0,0.0
0.0,0.0,0.9058475,0.066445954,0.04450031,0.0028786918,0.004110354,0.004110354
0.0,0.0,0.9667983,0.03722016,0.07267852,0.0021412568,0.0046024453,0.0046024453
0.0,0.0,1.2515802,0.117681295,0.07476998,0.0033771272,0.0037821953,0.0037821953
0.0,0.0,1.4927691,0.07165244,0.1206316,0.0047106226,0.0029659525,0.0029659525
0.0,0.0,1.4999852,0.07873419,0.15969102,0.005952505,0.007021173,0.007021173
0.0,0.0,1.1070455,0.035158783,0.13150851,0.0035401422,0.001741228,0.001741228
0.0,0.0,0.34877,0.03913728,0.16675559,0.003167307,0.004129392,0.004129392
0.0,0.0,0.8842151,0.08334751,0.10215851,0.003141247,0.0015435349,0.0015435349
0.0,0.0,0.5960506,0.013513976,0.14045413,0.0025656407,0.0,0.0
0.0,0.0,1.4352242,0.0044064578,0.20583902,0.005874518,0.0,0.0
0.0,0.0,13.692125,0.040749475,0.06677022,0.058416657,0.05950052,0.05950052
0.0,0.0,12.5528755,0.08051905,0.078414485,0.04584324,0.044638682,0.044638682
0.0,0.0,9.702635,0.13203867,0.106450096,0.040356975,0.040280044,0.040280044
0.0,0.0,11.74324,0.045307416,0.09311348,0.04655968,0.045098506,0.045098506
0.0,0.0,12.836246,0.027651493,0.1378931,0.047984965,0.04901219,0.04901219
0.0,0.0,5.7630277,0.026683735,0.14705731,0.019554364,0.019789439,0.019789439
0.0,0.0,8.967025,0.080034144,0.18853492,0.033257715,0.032733355,0.032733355
0.0,0.0,10.979805,0.02771537,0.113305576,0.03618142,0.03771041,0.03771041
0.0,0.0,6.8359747,0.0075935414,0.13059013,0.0222197,0.021690134,0.021690134
0.0,0.0,2.4239514,0.0860119,0.15155369,0.0098748,0.0,0.0
